"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"The Dream Machine: Chapter 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/14/2010","","7/17/2023","Graphic Adventure"
"Dreamfall Chapters: The Longest Journey","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","","","7/17/2023","Graphic Adventure"
"Dreamfall: The Longest Journey","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","4/17/2006","","7/17/2023","Graphic Adventure"
"Driftmoon","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","RPG"
"DuckTales Remastered","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","8/13/2013","8/13/2013","7/17/2023","Platformer"
"Duke Nukem Forever","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","6/10/2011","","7/17/2023","First-person Shooter"
"Duke Nukem: Manhattan Project","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Dungeon Defenders","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","","","7/17/2023",""
"Dungeon Hearts","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Dungeon Siege","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","3/31/2002","","7/17/2023","Action RPG"
"Dungeon Siege II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","8/16/2005","","7/17/2023",""
"Dungeon Siege III","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","6/16/2011","","7/17/2023","Hack and Slash (RPG)"
"Dungeons","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","1/27/2011","","7/17/2023","Real-time Strategy"
"Dungeons 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2015","","7/17/2023","Real-time Strategy"
"Dungeons 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/13/2017","","7/17/2023","Real-time Strategy"
"Dungeons of Dredmor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","","","7/17/2023",""
"Dungeons: The Dark Lord","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","5","","","7/17/2023",""
"Duskers","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/18/2016","","7/17/2023",""
"Dust: An Elysian Tail","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","8/15/2012","","7/17/2023","Platform-adventure"
"Dustforce","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Dwarfs!?","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"E.Y.E.: Divine Cybermancy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Earth 2150","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Real-time Strategy"
"Earth 2150: Lost Souls","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Real-time Strategy"
"Earth 2150: The Moon Project","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Real-time Strategy"
"Earth 2160","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"EDGE","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Edge Of Eternity","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/8/2021","","7/17/2023",""
"Edge of Space","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Edna & Harvey: Harvey's New Eyes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/16/2012","","7/17/2023","Graphic Adventure"
"Eets","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Effie","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/4/2019","","7/17/2023","Action-adventure"
"The Elder Scrolls III: Morrowind","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/1/2002","","7/17/2023","Action RPG"
"The Elder Scrolls IV: Oblivion","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","3/20/2006","","7/17/2023","Action RPG"
"The Elder Scrolls V: Skyrim","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","11/11/2011","","7/17/2023","Action RPG"
"The Elder Scrolls V: Skyrim - Special Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","10/28/2016","","7/17/2023","Compilation"
"Elderborn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1/30/2020","","7/17/2023","Hack and Slash (Action)"
"Eldritch","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/21/2013","","7/17/2023",""
"Electronic Super Joy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Electronic Super Joy: Groove City","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Elite: Dangerous","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/16/2014","","7/17/2023","Space Trading and Combat Simulation"
"Elven Legacy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/7/2009","","7/17/2023",""
"Enclave","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/19/2002","","7/17/2023","Action RPG"
"English Country Tune","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Epistory: Typing Chronicles","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","3/30/2016","","7/17/2023","Action-adventure"
"Escape Goat","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","","","7/17/2023",""
"The Escapists 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/21/2017","","7/17/2023","Tactical RPG"
"Eschalon: Book I","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/19/2007","","7/17/2023","RPG"
"Eschalon: Book II","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/12/2010","","7/17/2023","RPG"
"Eschalon: Book III","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2014","","7/17/2023","RPG"
"Eufloria","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","","","7/17/2023",""
"Eufloria HD","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","","","7/17/2023",""
"Euro Truck Simulator 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/18/2012","","7/17/2023","Vehicle Simulation (General)"
"Europa Universalis: Rome","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Europa Universalis: Rome - Vae Victis","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"EvilQuest","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Evoland","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","4/4/2013","","7/17/2023","Action-adventure"
"Expeditions: Conquistador","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"F.E.A.R.","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/17/2005","5/21/2010","7/17/2023","First-person Shooter"
"F.E.A.R. 2: Project Origin","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/10/2009","","7/17/2023","First-person Shooter"
"F.E.A.R. 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/21/2011","","7/17/2023","First-person Shooter"
"F.E.A.R.: Extraction Point","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/24/2006","","7/17/2023","First-person Shooter"
"F.E.A.R.: Perseus Mandate","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/6/2007","","7/17/2023","First-person Shooter"
"Fable III","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2010","5/18/2011","7/17/2023","Action RPG"
"Fable: The Lost Chapters","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","9/20/2005","","7/17/2023","Action RPG"
"Face Noir","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Faerie Solitaire","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Card Game"
"Faerie Solitaire Remastered","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Fallout 3: Game of the Year Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","10/13/2009","","7/17/2023","Compilation"
"Fallout 4 VR","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Action RPG"
"Fallout: New Vegas","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","10/19/2010","","7/17/2023","Action RPG"
"Fantasy Wars","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Far Cry","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","3/23/2004","4/1/2008","7/17/2023","First-person Shooter"
"Far Cry 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/21/2008","","7/17/2023","First-person Shooter"
"Fate of the World","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Fez","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","4/13/2012","","7/17/2023","Puzzle-platform"
"Fieldrunners","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Figment","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/22/2017","","7/17/2023","Action-adventure"
"Final Fantasy III (2006)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","8/24/2006","","7/17/2023","JRPG"
"Final Fantasy VII","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","1/31/1997","","7/17/2023","JRPG"
"Final Fantasy VIII","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","2/11/1999","12/5/2013","7/17/2023","JRPG"
"Final Fantasy XIII","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","12/17/2009","10/9/2014","7/17/2023","JRPG"
"Final Fantasy XIII-2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","12/15/2011","12/11/2014","7/17/2023","RPG"
"Final Fantasy XIV: A Realm Reborn","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","10","8/22/2013","","7/17/2023","JRPG"
"Finding Paradise","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","12/14/2017","","7/17/2023","Graphic Adventure"
"Finding Teddy","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/3/2013","","7/17/2023","Graphic Adventure"
"The Flame in the Flood","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/24/2016","","7/17/2023","Graphic Adventure"
"FlatOut (2004)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/5/2004","7/12/2005","7/17/2023","Racing"
"For Honor","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2017","","7/17/2023","Hack and Slash (Action)"
"For The King","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2/28/2017","2/28/2017","7/17/2023","Tactical RPG"
"Forge","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Forged Battalion","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Fortix 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/6/2011","","7/17/2023","Puzzle"
"Forts","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Fractal: Make Blooms Not War","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Freddi Fish 2: The Case of the Haunted Schoolhouse","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/29/1996","","7/17/2023","Graphic Adventure"
"Freddi Fish 3: The Case of the Stolen Conch Shell","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/2/1998","","7/17/2023","Graphic Adventure"
"Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","3/30/1999","","7/17/2023","Graphic Adventure"
"Freddi Fish 5: The Case of the Creature of Coral Cove","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","2001","","7/17/2023","Graphic Adventure"
"Freddi Fish and Luther's Maze Madness","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","1996","","7/17/2023","Maze"
"Freddi Fish and Luther's Water Worries","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/1/1996","","7/17/2023","Scrolling Shooter"
"Freddi Fish and the Case of the Missing Kelp Seeds","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","1994","","7/17/2023","Graphic Adventure"
"Freedom Fall","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"From Dust","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","7/27/2011","","7/17/2023","God Game"
"Frozen Synapse","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"FTL: Faster Than Light","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/14/2012","9/14/2012","7/17/2023","Real-time Strategy"
"Full Mojo Rampage","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Future Wars","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Graphic Adventure"
"Gabriel Knight: Sins of the Fathers","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/17/1993","","7/17/2023","Graphic Adventure"
"Galactic Arms Race","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Galactic Civilizations I: Ultimate Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Galactic Civilizations II: Ultimate Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Galaxy on Fire 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Game of Thrones (2012)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","5/15/2012","","7/17/2023","Action RPG"
"Garshasp: The Monster Slayer","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","3","","","7/17/2023","Hack and Slash (Action)"
"Gateways","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gauntlet (2014)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","9/23/2014","","7/17/2023","Hack and Slash (Action)"
"Gemini Rue","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Geneforge","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/1/2001","","7/17/2023","RPG"
"Geneforge 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Geneforge 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Geneforge 4","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Geneforge 5: Overthrow","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gentlemen!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Ghost Master","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/23/2003","","7/17/2023","Puzzle"
"Ghostbusters: The Video Game","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","6/16/2009","6/16/2009","7/17/2023","Action"
"Giana Sisters: Twisted Dreams","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/22/2012","10/22/2012","7/17/2023","Puzzle-platform"
"Gish","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Goat Simulator","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","","","7/17/2023","Simulation"
"God Eater 2: Rage Burst","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"God Eater: Resurrection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/2015","8/29/2016","7/17/2023","Action RPG"
"Going Under","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/24/2020","9/24/2020","7/17/2023","Action"
"Gone Home","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","6","8/15/2013","8/15/2013","7/17/2023","Graphic Adventure"
"Gorky 17","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/29/1999","","7/17/2023","Tactical RPG"
"GORN","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gothic","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","4","","","7/17/2023","Action RPG"
"Gothic 3","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gothic 3: Forsaken Gods - Enhanced Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gothic II: Gold Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023","Compilation"
"Grand Theft Auto","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","December 1997","1/4/2008","7/17/2023","Action-adventure"
"Grand Theft Auto 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/30/1999","1/4/2008","7/17/2023","Action-adventure"
"Grand Theft Auto III","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/22/2001","","7/17/2023","Action-adventure"
"Grand Theft Auto IV","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","8","4/29/2008","12/2/2008","7/17/2023","Action-adventure"
"Grand Theft Auto V","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","9/17/2013","","7/17/2023","Action-adventure"
"Grand Theft Auto: San Andreas","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/26/2004","","7/17/2023","Action-adventure"
"Grand Theft Auto: Vice City","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2002","1/4/2008","7/17/2023","Action-adventure"
"Gratuitous Space Battles","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gravi","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Greed Corp","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Greed: Black Border","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gremlins, Inc.","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"GRID (2008)","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/30/2008","6/4/2008","7/17/2023","Racing"
"GRID 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","5/28/2013","5/28/2013","7/17/2023","Racing"
"Grotesque Tactics: Evil Heroes","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Guacamelee!","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","4/9/2013","","7/17/2023",""
"Guacamelee! Super Turbo Championship Edition","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","9","7/2/2014","","7/17/2023","Platform-adventure"
"Guardians of Graxia","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Guardians of Middle-earth","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","12/4/2012","8/29/2013","7/17/2023","MOBA"
"The Guild 2","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gun Monkeys","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/28/2013","","7/17/2023","Scrolling Shooter"
"GundeadliGne","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gundemonium Recollection","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Gunman Clive","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/2/2012","","7/17/2023","Platformer"
"Gunpoint","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/3/2013","","7/17/2023","Stealth"
"Guns of Icarus Online","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/29/2012","","7/17/2023","Combat Flight Simulation"
"Gurumin: A Monstrous Adventure","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/29/2006","","7/17/2023","Action RPG"
"Gyromancer","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","7","","","7/17/2023",""
"Hack 'n' Slash","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Hack, Slash, Loot","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Hacker Evolution","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Hacker Evolution: Duality","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
"Hacker Evolution: Untold","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/17/2023",""
